Date,Month,Cumulative_Buying,Cumulative_Renting,Cost_Difference,Buying_Monthly,Renting_Monthly,Is_BreakEven,BreakEven_Month,BreakEven_Date,City
2053-02-28,328,741605.4049908106,1119951.9863255734,-378346.58133476286,3031.7758893272094,7134.589556030202,False,165,2039-07-31,Utica
2053-03-31,329,744645.4194669201,1127124.0156060546,-382478.5961391345,3040.014476109486,7172.029280481254,False,165,2039-07-31,Utica
2053-04-30,330,747693.706108718,1134333.6810810089,-386639.9749722909,3048.2866417979158,7209.665474954298,False,165,2039-07-31,Utica
2053-05-31,331,750750.2986319717,1141581.1802514612,-390830.8816194895,3056.592523253704,7247.499170452366,False,165,2039-07-31,Utica
2053-06-30,332,753815.2308898675,1148866.71165485,-395051.4807649825,3064.93225789588,7285.531403388824,False,165,2039-07-31,Utica
2053-07-31,333,756888.5368735711,1156190.4748704657,-399301.9379968946,3073.3059837035644,7323.763215615754,False,165,2039-07-31,Utica
2053-08-31,334,759970.2507127894,1163552.6705249182,-403582.4198121289,3081.7138392182574,7362.195654452498,False,165,2039-07-31,Utica
2053-09-30,335,763060.4066763355,1170953.5002976323,-407893.093621297,3090.155963546125,7400.829772714348,False,165,2039-07-31,Utica
2053-10-31,336,766159.0391726958,1178393.166926374,-412234.1277536781,3098.632496360304,7439.666628741388,False,165,2039-07-31,Utica
2053-11-30,337,769266.182750599,1185871.8742128017,-416605.69146220246,3107.143577903212,7478.707286427483,False,165,2039-07-31,Utica
2053-12-31,338,772381.8720995878,1193389.8270280508,-421007.954928463,3115.6893489888694,7517.952815249427,False,165,2039-07-31,Utica
2054-01-31,339,775506.142050593,1200947.231318347,-425441.0892677539,3124.2699510052275,7557.404290296236,False,165,2039-07-31,Utica
2054-02-28,340,778639.0275765095,1208544.2941106455,-429905.266534136,3132.8855259165057,7597.062792298602,False,165,2039-07-31,Utica
2054-03-31,341,781780.563792775,1216181.223518304,-434400.659725529,3141.5362162655447,7636.9294076585,False,165,2039-07-31,Utica
2054-04-30,342,784930.7859579512,1223858.228746783,-438927.4427888318,3150.222165176161,7677.005228478943,False,165,2039-07-31,Utica
2054-05-31,343,788089.7294743067,1231575.5200993768,-443485.7906250701,3158.943516355518,7717.291352593904,False,165,2039-07-31,Utica
2054-06-30,344,791257.4298884032,1239333.308982975,-448075.8790945719,3167.700414096501,7757.788883598388,False,165,2039-07-31,Utica
2054-07-31,345,794433.9228916833,1247131.8079138538,-452697.8850221705,3176.4930032801053,7798.498930878664,False,165,2039-07-31,Utica
2054-08-31,346,797619.2443210612,1254971.2305234964,-457351.9862024352,3185.321429377834,7839.422609642657,False,165,2039-07-31,Utica
2054-09-30,347,800813.4301595152,1262851.7915644469,-462038.3614049317,3194.1858384541047,7880.561040950495,False,165,2039-07-31,Utica
2054-10-31,348,804016.5165366839,1270773.706916192,-466757.1903795082,3203.0863771686654,7921.915351745221,False,165,2039-07-31,Utica
2054-11-30,349,807228.5397294629,1278737.1935910755,-471508.6538616128,3212.0231927790205,7963.486674883666,False,165,2039-07-31,Utica
2054-12-31,350,810449.5361626059,1286742.4697402432,-476292.9335776373,3220.996433142868,8005.276149167476,False,165,2039-07-31,Utica
2055-01-31,351,813679.5424093264,1294789.7546596176,-481110.2122502912,3230.006246720547,8047.284919374319,False,165,2039-07-31,Utica
2055-02-28,352,816918.5951919039,1302879.2687959068,-485960.6736040029,3239.0527825774907,8089.514136289233,False,165,2039-07-31,Utica
2055-03-31,353,820166.7313822906,1311011.233752643,-490844.5023703524,3248.1361903866955,8131.964956736159,False,165,2039-07-31,Utica
2055-04-30,354,823423.9880027218,1319185.8722962523,-495761.8842935307,3257.256620431197,8174.63854360963,False,165,2039-07-31,Utica
2055-05-31,355,826690.4022263284,1327403.408362159,-500713.00613583066,3266.4142236065545,8217.536065906621,False,165,2039-07-31,Utica
2055-06-30,356,829966.0113777517,1335664.0670609176,-505698.0556831659,3275.609151423349,8260.658698758582,False,165,2039-07-31,Utica
2055-07-31,357,833250.8529337614,1343968.0746843813,-510717.2217506198,3284.8415560096905,8304.00762346362,False,165,2039-07-31,Utica
2055-08-31,358,836544.9645238752,1352315.6587119,-515770.6941880249,3294.1115901137327,8347.584027518866,False,165,2039-07-31,Utica
2055-09-30,359,839848.3839309814,1360707.047816553,-520858.6638855715,3303.419407106204,8391.389104653003,False,165,2039-07-31,Utica
2055-10-31,360,843161.1490919644,1369142.471871412,-525981.3227794475,3312.76516098294,8435.424054858964,False,165,2039-07-31,Utica
